week,rank,title,artist,spotify_id,danceability,energy,tempo,valence,speechiness,acousticness,instrumentalness,liveness,loudness,key,mode,genre
2025-08-24,97,Somebody,Latto,1GpslorH7Gi64x8uodyvfO,,,,,,,,,,,,
2025-08-24,98,What Kinda Man,Parker McCollum,2K6T1iKa7coghsISspjPv8,0.428,0.84,124.102,0.348,0.0528,0.0274,0.0,0.191,-4.235,7.0,1.0,texas country
2025-08-24,99,Country Song Came On,Luke Bryan,0LyGv85e5XkkSKBxNOopVE,0.525,0.712,144.027,0.625,0.0256,0.0412,0.000905,0.324,-5.917,7.0,1.0,country
2025-08-24,100,Napoleon,$uicideboy$,328p9YLeNTjWUnL6qCXqmv,0.783,0.735,98.074,0.424,0.0726,0.0096,0.0,0.127,-4.907,10.0,0.0,emo rap
2025-08-31,1,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",5Cp75TUMrHF6c8xbhdligS,,,,,,,,,,,,k-pop
2025-08-31,2,Ordinary,Alex Warren,6qqrTXSdwiJaq8SO0X2lSe,0.446,0.682,112.252,0.382,0.0497,0.739,9.51e-06,0.0562,-6.229,2.0,1.0,
2025-08-31,3,What I Want,Morgan Wallen Featuring Tate McRae,3CjeDMzL35p8ioIBZwPlii,0.602,0.872,144.015,0.46,0.0324,0.0577,3.92e-06,0.0977,-4.508,10.0,0.0,vietnamese hip hop
2025-08-31,4,Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",1I37Zz2g3hk9eWxaNkj031,,,,,,,,,,,,
2025-08-31,5,Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",02sy7FAs8dkDNYsHp4Ul3f,,,,,,,,,,,,
2025-08-31,6,Love Me Not,Ravyn Lenae,1UNEuG9DYOWiikf00ayr52,0.786,0.741,113.98,0.816,0.0309,0.293,0.0,0.132,-6.147,0.0,1.0,alternative r&b
2025-08-31,7,Manchild,Sabrina Carpenter,42UBPzRMh5yyz0EDPr6fr1,,,,,,,,,,,,pop
2025-08-31,8,Lose Control,Teddy Swims,6usohdchdzW9oML7VC4Uhk,0.561,0.604,159.92,0.242,0.0337,0.199,1.9e-05,0.104,-4.409,9.0,1.0,
2025-08-31,9,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",3RXUgPNIbUgFxsDWuBQEt6,,,,,,,,,,,,k-pop
2025-08-31,10,Die With A Smile,Lady Gaga & Bruno Mars,2plbrEY59IikOBgBGLjaoe,0.521,0.592,157.969,0.535,0.0304,0.308,0.0,0.122,-7.777,6.0,0.0,art pop
2025-08-31,11,Daisies,Justin Bieber,5BZsQlgw21vDOAjoqkNgKb,0.802,0.384,110.153,0.482,0.054,0.715,0.000686,0.108,-8.906,8.0,1.0,
2025-08-31,12,Just In Case,Morgan Wallen,02Ya2Q08bBKFqUJvjmyRXK,0.653,0.499,146.087,0.436,0.0306,0.678,0.0,0.153,-6.826,10.0,1.0,country
2025-08-31,13,A Bar Song (Tipsy),Shaboozey,2FQrifJ1N335Ljm3TjTVVf,0.722,0.709,81.012,0.604,0.0273,0.0633,0.0,0.0804,-4.95,9.0,1.0,
2025-08-31,14,Good News,Shaboozey,54p6vNJwGkt4FTaM8SCsxt,0.572,0.535,161.794,0.414,0.0391,0.471,3.61e-06,0.0902,-7.493,8.0,1.0,
2025-08-31,15,Mutt,Leon Thomas,1mh9eHVRdNhzryG43PXdW1,0.635,0.462,179.949,0.601,0.12,0.174,2.26e-05,0.0697,-8.092,1.0,1.0,
2025-08-31,16,I'm The Problem,Morgan Wallen,3qanjC9eg7HYqoGC60bbCv,,,,,,,,,,,,
2025-08-31,17,Beautiful Things,Benson Boone,6tNQ70jh4OwmPGpYy6R2o9,0.472,0.471,105.029,0.219,0.0603,0.151,0.0,0.14,-5.692,10.0,1.0,
2025-08-31,18,I Got Better,Morgan Wallen,4gfrYDtaRmp6HPvN80V2ob,,,,,,,,,,,,country
2025-08-31,19,What It Sounds Like,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",5sBDrrtLGbV64QJnEqfjer,,,,,,,,,,,,k-pop
2025-08-31,20,Pink Pony Club,Chappell Roan,6393yGahSJ9slVdOwSxOVR,0.61,0.65,106.719,0.507,0.0474,0.399,0.0,0.11,-6.199,6.0,1.0,
2025-08-31,21,Takedown,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",0MHStU0muAIEMbwdnebYu2,,,,,,,,,,,,k-pop
2025-08-31,22,All The Way,BigXthaPlug Featuring Bailey Zimmerman,73kIKvg65QWieOKXIwyLJP,0.831,0.555,135.015,0.444,0.0576,0.314,0.0,0.135,-6.331,1.0,0.0,southern hip hop
2025-08-31,23,Free,"Rumi, JINU, EJAE & Andrew Choi",5DxDLsW6PsLz5gkwC7Mk5S,,,,,,,,,,,,
2025-08-31,24,Undressed,sombr,4AajxCEwGEsmHmT4H1TwjY,0.642,0.887,115.999,0.888,0.0406,0.137,0.0,0.0829,-3.883,0.0,1.0,
2025-08-31,25,Birds Of A Feather,Billie Eilish,6dOtVTDdiauQNBQEDOtlAB,0.747,0.507,104.978,0.438,0.0358,0.2,0.0608,0.117,-10.171,2.0,1.0,
2025-08-31,26,Luther,Kendrick Lamar & SZA,45J4avUb9Ni0bnETYaYFVJ,0.707,0.575,138.008,0.576,0.125,0.251,0.0,0.248,-7.546,2.0,1.0,hip hop
2025-08-31,27,Mystical Magical,Benson Boone,221eHga9f9Ne4f8D7WVgPT,0.671,0.697,119.867,0.848,0.116,0.19,0.0,0.393,-3.851,11.0,1.0,
2025-08-31,28,Jealous Type,Doja Cat,1IfGOnXoMBkiKC9xljlSfa,,,,,,,,,,,,
2025-08-31,29,Burning Blue,Mariah the Scientist,0aWHb6ujnlXkmmOI1ltStc,0.383,0.565,119.824,0.188,0.0367,0.118,0.0,0.128,-4.64,10.0,0.0,alternative r&b
2025-08-31,30,Backup Plan,Bailey Zimmerman & Luke Combs,58is1MxJ0mafkdwalyYanU,0.572,0.867,158.057,0.67,0.045,0.237,2.84e-05,0.109,-4.784,8.0,1.0,country
2025-08-31,31,Back To Friends,sombr,0FTmksd2dxiE5e3rWyJXs6,0.436,0.723,92.855,0.235,0.0301,9.37e-05,8.82e-05,0.0929,-2.291,1.0,1.0,
2025-08-31,32,Sorry I'm Here For Someone Else,Benson Boone,15zJeVUmKFnbrxm9dxcxYD,,,,,,,,,,,,
2025-08-31,33,Yukon,Justin Bieber,29iva9idM6rFCPUlu7Rhxl,0.446,0.301,80.572,0.589,0.218,0.802,0.000164,0.105,-12.748,7.0,0.0,
2025-08-31,34,It Depends,Chris Brown Featuring Bryson Tiller,5JrQ1Jc3udCcAJasEpH0Ov,0.671,0.428,98.067,0.24,0.0565,0.0342,0.0,0.118,-9.694,5.0,0.0,r&b
2025-08-31,35,Hell At Night,BigXthaPlug Featuring Ella Langley,7uulTURh3qtUEUnMNtgcA6,,,,,,,,,,,,vietnamese hip hop
2025-08-31,36,The Subway,Chappell Roan,2SsY5k7UWFqgye3PUMG3Oq,0.31,0.608,166.337,0.503,0.0328,0.426,0.0,0.186,-6.225,10.0,1.0,
2025-08-31,37,Folded,Kehlani,0bxPRWprUVpQK0UFcddkrA,,,,,,,,,,,,
2025-08-31,38,Happen To Me,Russell Dickerson,1vgourDwo7hFFamSxepvar,,,,,,,,,,,,country
2025-08-31,39,Blue Strips,jessie murph,7u7IqryLFAygWFz6bsEB7y,0.646,0.653,133.936,0.235,0.0392,0.294,0.0,0.0968,-4.132,1.0,1.0,
2025-08-31,40,Worst Way,Riley Green,1osfLqL6L2iQsirRf83ded,0.366,0.492,197.768,0.349,0.0324,0.0899,0.000994,0.132,-7.9,11.0,1.0,country
2025-08-31,41,30 For 30,SZA With Kendrick Lamar,3aSWXU6owkZeVhh94XxEWO,0.714,0.415,140.059,0.506,0.0634,0.758,0.000112,0.133,-10.338,1.0,0.0,r&b
2025-08-31,42,After All The Bars Are Closed,Thomas Rhett,0oBbkZuDLkT8DY9DK67kfr,0.697,0.598,105.056,0.485,0.0309,0.512,0.0,0.107,-5.655,4.0,1.0,country
2025-08-31,43,APT.,ROSE & Bruno Mars,5vNRhkKd0yEAg8suGBpjeY,0.777,0.783,149.027,0.939,0.26,0.0283,0.0,0.355,-4.477,0.0,0.0,k-pop
2025-08-31,44,Bar None,Jordan Davis,212xtcXoSqbbwFAYd0zvNP,0.496,0.811,173.942,0.758,0.0381,0.219,2.95e-05,0.124,-6.14,5.0,1.0,country
2025-08-31,45,No Broke Boys,Disco Lines & Tinashe,3cZajhyr8LmtPfHZ9296tj,,,,,,,,,,,,stutter house
2025-08-31,46,Love Somebody,Morgan Wallen,7hR22TOX3RorxJPcsz5Wbo,0.619,0.843,122.064,0.746,0.0284,0.00948,0.000118,0.164,-5.348,5.0,0.0,country
2025-08-31,47,Bottle Rockets,Scotty McCreery & Hootie & The Blowfish,5Xl87hTgoBbSnEXKNse77Q,,,,,,,,,,,,country
2025-08-31,48,What Did I Miss?,Drake,57GsLpRtEtrzcPGPop20rS,0.753,0.802,126.252,0.464,0.043,0.181,0.0,0.298,-4.066,0.0,0.0,rap
2025-08-31,49,Back In The Saddle,Luke Combs,6tlZIGGXozhQpYyKesjwWL,0.532,0.879,91.976,0.51,0.0303,0.00882,0.0,0.409,-4.475,4.0,1.0,country
2025-08-31,50,Takedown,"JEONGYEON, JIHYO & CHAEYOUNG Of TWICE",1rKQjUhF9zFJmuUotr3VkV,,,,,,,,,,,,k-pop
2025-08-31,51,Strategy,Twice,6Q3lFQgpvhA9VApFKLFZtZ,,,,,,,,,,,,k-pop
2025-08-31,52,Ceremony,Stray Kids,62xU1NllqWBCbkZFTXEqzF,0.891,0.649,121.067,0.697,0.102,0.00555,0.0,0.115,-2.614,1.0,1.0,k-pop
2025-08-31,53,Sugar On My Tongue,"Tyler, the Creator",6xV7Be6XEvkSnighmh2Tzj,0.703,0.501,126.073,0.463,0.101,0.0327,0.0,0.193,-7.037,11.0,1.0,
2025-08-31,54,Somewhere Over Laredo,Lainey Wilson,0aGIy8kll4HYDnNTDlf2vU,,,,,,,,,,,,country
2025-08-31,55,6 Months Later,Megan Moroney,4Km9FSF9iaQiTLnFPdbPom,,,,,,,,,,,,country
2025-08-31,56,House Again,Hudson Westbrook,1zM8S2pnIclcdTmrfFnWtX,,,,,,,,,,,,country
2025-08-31,57,Wildflower,Billie Eilish,3QaPy1KgI7nu9FJEQUgn6h,0.467,0.247,148.101,0.126,0.0431,0.612,0.000271,0.17,-12.002,6.0,0.0,
2025-08-31,58,20 Cigarettes,Morgan Wallen,0YsIYFRoxkmEvbKCwTp0Tg,,,,,,,,,,,,country
2025-08-31,59,Is It A Crime,Mariah the Scientist & Kali Uchis,1jTe5liUdnRjbie1luBi6J,0.343,0.298,88.433,0.198,0.182,0.55,0.0,0.342,-13.56,1.0,1.0,alternative r&b
2025-08-31,60,12 To 12,sombr,6MrLkXsMmHaYt680fhJUAq,0.656,0.902,123.981,0.505,0.057,0.0118,5.89e-06,0.0949,-2.586,11.0,0.0,
2025-08-31,61,Box Me Up,BigXthaPlug Featuring Jelly Roll,5tdz7T4hTxA1ipJMBe24uX,0.694,0.402,80.036,0.404,0.0526,0.74,0.0,0.141,-8.28,0.0,1.0,v-pop
2025-08-31,62,Amen,Shaboozey & Jelly Roll,2iSfSJrho5XkU2NmAnZ9ZV,0.512,0.859,170.111,0.374,0.0323,0.0361,0.0,0.255,-4.364,7.0,1.0,
2025-08-31,63,Gabriela,KATSEYE,1xOqGUkyxGQRdCvGpvWKmL,,,,,,,,,,,,k-pop
2025-08-31,64,Your Way's Better,Forrest Frank,4qrbjoNP9NZwe79Rg9IlFU,0.676,0.632,146.093,0.438,0.102,0.301,0.0,0.0767,-7.181,7.0,1.0,christian pop
2025-08-31,65,Miami,Morgan Wallen Featuring Lil Wayne & Rick Ross,11E0Czz974QfKWqJ9Niv5A,0.788,0.326,123.979,0.516,0.107,0.8,0.00116,0.118,-12.345,11.0,1.0,vietnamese hip hop
2025-08-31,66,Just Keep Watching,Tate McRae,2yWlGEgEfPot0lv3OAjuG3,,,,,,,,,,,,
2025-08-31,67,Better Me For You (Brown Eyes),Max McNown,4Iu73sdCNxZXZUIyClMoPZ,0.574,0.649,76.028,0.565,0.0265,0.165,0.0,0.175,-6.228,0.0,1.0,
2025-08-31,68,Party 4 U,Charli xcx,2RdEC8Ff83WkX7kDVCHseE,0.579,0.522,79.453,0.245,0.0993,0.761,1.41e-05,0.655,-8.393,1.0,1.0,hyperpop
2025-08-31,69,Don't Mind If I Do,Riley Green Featuring Ella Langley,6yIaRllz0lCXuISYsqyCNH,0.411,0.369,87.548,0.214,0.031,0.686,0.0,0.157,-9.579,5.0,1.0,country
2025-08-31,70,Marlboro Rojo,Fuerza Regida,3hpm0fTeSqlhJbnqAgaLZs,0.773,0.645,114.996,0.923,0.0349,0.342,3.38e-06,0.32,-6.376,4.0,0.0,corrido
2025-08-31,71,Revolving Door,Tate McRae,541sN2qNfIlllGn9nGOQoC,0.452,0.737,147.822,0.179,0.27,0.354,0.0,0.105,-6.22,6.0,1.0,
2025-08-31,72,Shake It To The Max (Fly),"MOLIY, Silent Addy, Skillibeng & Shenseea",0QCIpQV3twfqo9kh0t8Zza,0.856,0.548,97.997,0.562,0.123,0.561,0.0,0.155,-6.609,0.0,0.0,alté
2025-08-31,73,Different Species,Offset & Gunna,7H5Bv8j9chJ4CWTuoXF4EK,,,,,,,,,,,,
2025-08-31,74,Outside,Cardi B,139nLHDFZNr3anx8CpUy7u,,,,,,,,,,,,
2025-08-31,75,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,170CNv2CAZn8wg6GxvHXYC,0.718,0.77,159.908,0.618,0.112,0.482,0.000108,0.136,-4.273,6.0,1.0,vietnamese hip hop
2025-08-31,76,Nice To Meet You,Myles Smith,726SEjbF3ToEbYbn43gnxl,0.762,0.783,115.091,0.84,0.0387,0.329,0.0,0.0536,-5.206,5.0,0.0,
2025-08-31,77,Sparks,Coldplay,7D0RhFcb3CrfPuTJ0obrod,0.371,0.268,102.617,0.165,0.0281,0.748,0.0517,0.104,-10.506,1.0,1.0,
2025-08-31,78,Jump,BLACKPINK,5H1sKFMzDeMtXwND3V6hRY,0.706,0.927,144.972,0.523,0.0714,0.00243,3.88e-05,0.101,-5.762,5.0,0.0,k-pop
2025-08-31,79,So Far So Fake,Pierce the Veil,3fWibgdtgIie6LKTZ2rUoI,0.504,0.895,125.117,0.371,0.0839,0.00111,2.22e-06,0.173,-4.295,2.0,0.0,emo
2025-08-31,80,Superman,Morgan Wallen,3KC1yCIfkLrRaeeMUEKvg3,,,,,,,,,,,,country
2025-08-31,81,wgft,Gunna Featuring Burna Boy,6cXrni7EHNs6enp5lQdGeH,,,,,,,,,,,,
2025-08-31,82,Man I Need,Olivia Dean,1qbmS6ep2hbBRaEZFpn7BX,,,,,,,,,,,,pop soul
2025-08-31,83,Eternity,Alex Warren,6wHpLMmp98aHcV8L1JFrj8,0.62,0.423,137.684,0.425,0.0403,0.577,0.0,0.122,-7.848,7.0,0.0,
2025-08-31,84,Which One,Drake & Central Cee,5FMyXeZ0reYloRTiCkPprT,0.91,0.498,120.02,0.501,0.258,0.342,0.000517,0.163,-7.172,7.0,0.0,rap
2025-08-31,85,Last One To Know,Gavin Adcock,4JAmBKnHyq2avqNvJ81Mao,,,,,,,,,,,,country
2025-08-31,86,Heart Of Stone,Jelly Roll,1bXKpjbalq0If54LBffE0i,0.614,0.815,110.041,0.37,0.0304,0.073,0.0,0.341,-4.687,2.0,1.0,country hip hop
2025-08-31,87,Went Legit,G Herbo,2I9517MJ7979KTtFjbDo5E,,,,,,,,,,,,chicago drill
2025-08-31,88,Sacrifice,Mariah the Scientist,1vR0FAmbln2Qjpyg0TvG2J,,,,,,,,,,,,alternative r&b
2025-08-31,89,Frecuencia,Dareyes de La Sierra,56bPsRfOKla3bGGmVz1uk4,,,,,,,,,,,,corrido
2025-08-31,90,Typa,Glorilla,08L2vgqPpiLt7PpwMHbbk1,,,,,,,,,,,,
2025-08-31,91,Lover Girl,Laufey,6dWilYAxP2aJbTTt0UsatK,0.658,0.447,87.907,0.899,0.155,0.836,0.0,0.0752,-7.225,11.0,1.0,
2025-08-31,92,Holy Water,Marshmello x Jelly Roll,3DLtPObflLQBodZN8qGODT,0.704,0.573,127.995,0.759,0.0518,0.737,0.0,0.068,-7.032,0.0,0.0,v-pop
2025-08-31,93,Let Down,Radiohead,2fuYa3Lx06QQJAm0MjztKr,0.351,0.676,102.46,0.143,0.0313,0.000121,0.113,0.18,-9.017,9.0,1.0,art rock
2025-08-31,94,Somebody,Latto,1GpslorH7Gi64x8uodyvfO,,,,,,,,,,,,
2025-08-31,95,TN,Morgan Wallen,7lq4b3sYM9cYSnCMxCafKe,,,,,,,,,,,,country
2025-08-31,96,Ring Ring Ring,"Tyler, the Creator",1lTqq0aC6r2bXLviQ3oaVt,0.756,0.718,119.022,0.69,0.0531,0.246,0.0,0.601,-5.867,6.0,1.0,
2025-08-31,97,Bloodline,Alex Warren With Jelly Roll,0qmhTHMVxnXRmT5N92wTD9,,,,,,,,,,,,
2025-08-31,98,Gnarly,KATSEYE,1j15Ar0qGDzIR0v3CQv3JL,0.775,0.828,135.021,0.663,0.373,0.153,0.0,0.13,-5.191,0.0,0.0,k-pop
2025-08-31,99,Tu Sancho,Fuerza Regida,6eLQXa6uk2EW8drsiKbABZ,0.689,0.84,120.012,0.631,0.0457,0.576,0.0,0.126,-6.423,8.0,1.0,corrido
2025-08-31,100,What Kinda Man,Parker McCollum,2K6T1iKa7coghsISspjPv8,0.428,0.84,124.102,0.348,0.0528,0.0274,0.0,0.191,-4.235,7.0,1.0,texas country
2025-09-07,1,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",5Cp75TUMrHF6c8xbhdligS,,,,,,,,,,,,k-pop
2025-09-07,2,Ordinary,Alex Warren,6qqrTXSdwiJaq8SO0X2lSe,0.446,0.682,112.252,0.382,0.0497,0.739,9.51e-06,0.0562,-6.229,2.0,1.0,
2025-09-07,3,Tears,Sabrina Carpenter,42VUCXerQ5qTr4Qp6PhKo4,0.699,0.876,113.036,0.485,0.0514,0.0204,0.000105,0.0307,-4.855,0.0,1.0,pop
2025-09-07,4,Manchild,Sabrina Carpenter,42UBPzRMh5yyz0EDPr6fr1,,,,,,,,,,,,pop
2025-09-07,5,Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",1I37Zz2g3hk9eWxaNkj031,,,,,,,,,,,,
2025-09-07,6,Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",02sy7FAs8dkDNYsHp4Ul3f,,,,,,,,,,,,
2025-09-07,7,What I Want,Morgan Wallen Featuring Tate McRae,3CjeDMzL35p8ioIBZwPlii,0.602,0.872,144.015,0.46,0.0324,0.0577,3.92e-06,0.0977,-4.508,10.0,0.0,vietnamese hip hop
2025-09-07,8,Love Me Not,Ravyn Lenae,1UNEuG9DYOWiikf00ayr52,0.786,0.741,113.98,0.816,0.0309,0.293,0.0,0.132,-6.147,0.0,1.0,alternative r&b
2025-09-07,9,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",3RXUgPNIbUgFxsDWuBQEt6,,,,,,,,,,,,k-pop
2025-09-07,10,Lose Control,Teddy Swims,6usohdchdzW9oML7VC4Uhk,0.561,0.604,159.92,0.242,0.0337,0.199,1.9e-05,0.104,-4.409,9.0,1.0,
2025-09-07,11,Daisies,Justin Bieber,5BZsQlgw21vDOAjoqkNgKb,0.802,0.384,110.153,0.482,0.054,0.715,0.000686,0.108,-8.906,8.0,1.0,
2025-09-07,12,Nobody's Son,Sabrina Carpenter,4SRShYMtFIGgnOU7iBicMH,0.452,0.735,173.919,0.65,0.0449,0.336,0.0,0.0649,-4.921,2.0,1.0,pop
2025-09-07,13,I Got Better,Morgan Wallen,4gfrYDtaRmp6HPvN80V2ob,,,,,,,,,,,,country
2025-09-07,14,Die With A Smile,Lady Gaga & Bruno Mars,2plbrEY59IikOBgBGLjaoe,0.521,0.592,157.969,0.535,0.0304,0.308,0.0,0.122,-7.777,6.0,0.0,art pop
2025-09-07,15,My Man On Willpower,Sabrina Carpenter,3EMfeKtNK4q4k3sVjwg5Yy,0.612,0.776,120.085,0.431,0.0357,0.0865,0.0,0.105,-3.122,10.0,1.0,pop
2025-09-07,16,A Bar Song (Tipsy),Shaboozey,2FQrifJ1N335Ljm3TjTVVf,0.722,0.709,81.012,0.604,0.0273,0.0633,0.0,0.0804,-4.95,9.0,1.0,
2025-09-07,17,When Did You Get Hot?,Sabrina Carpenter,0je57Uq5eTk1wrPzn9sWbl,0.696,0.665,89.136,0.573,0.13,0.231,0.0,0.33,-4.559,5.0,1.0,pop
2025-09-07,18,Good News,Shaboozey,54p6vNJwGkt4FTaM8SCsxt,0.572,0.535,161.794,0.414,0.0391,0.471,3.61e-06,0.0902,-7.493,8.0,1.0,
2025-09-07,19,Just In Case,Morgan Wallen,02Ya2Q08bBKFqUJvjmyRXK,0.653,0.499,146.087,0.436,0.0306,0.678,0.0,0.153,-6.826,10.0,1.0,country
2025-09-07,20,Sugar Talking,Sabrina Carpenter,5B3GZOZYXNzWpUXQC42hxZ,0.482,0.777,151.967,0.396,0.0338,0.0489,0.0,0.115,-4.812,2.0,0.0,pop
2025-09-07,21,Mutt,Leon Thomas,1mh9eHVRdNhzryG43PXdW1,0.635,0.462,179.949,0.601,0.12,0.174,2.26e-05,0.0697,-8.092,1.0,1.0,
2025-09-07,22,What It Sounds Like,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",5sBDrrtLGbV64QJnEqfjer,,,,,,,,,,,,k-pop
2025-09-07,23,Beautiful Things,Benson Boone,6tNQ70jh4OwmPGpYy6R2o9,0.472,0.471,105.029,0.219,0.0603,0.151,0.0,0.14,-5.692,10.0,1.0,
2025-09-07,24,Go Go Juice,Sabrina Carpenter,1qyw5wSUkEvH8DtaCdx7Lg,0.657,0.753,131.962,0.713,0.046,0.302,0.0,0.098,-4.075,10.0,1.0,pop
2025-09-07,25,Pink Pony Club,Chappell Roan,6393yGahSJ9slVdOwSxOVR,0.61,0.65,106.719,0.507,0.0474,0.399,0.0,0.11,-6.199,6.0,1.0,
2025-09-07,26,I'm The Problem,Morgan Wallen,3qanjC9eg7HYqoGC60bbCv,,,,,,,,,,,,
2025-09-07,27,House Tour,Sabrina Carpenter,25jgQBxuUkGDdCG1WGKKN9,0.765,0.877,117.997,0.608,0.0844,0.13,0.0,0.352,-4.897,6.0,1.0,pop
2025-09-07,28,Undressed,sombr,4AajxCEwGEsmHmT4H1TwjY,0.642,0.887,115.999,0.888,0.0406,0.137,0.0,0.0829,-3.883,0.0,1.0,
2025-09-07,29,Takedown,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",0MHStU0muAIEMbwdnebYu2,,,,,,,,,,,,k-pop
2025-09-07,30,Never Getting Laid,Sabrina Carpenter,1PdUyYYw9sGU0yhLrpeHKt,0.573,0.554,92.068,0.319,0.0307,0.546,1.05e-06,0.131,-6.021,9.0,1.0,pop
2025-09-07,31,We Almost Broke Up Again Last Night,Sabrina Carpenter,6wkYQMrFfb0huLB5Qn19Iv,0.353,0.566,175.972,0.274,0.0323,0.526,0.0,0.247,-5.123,4.0,1.0,pop
2025-09-07,32,Free,"Rumi, JINU, EJAE & Andrew Choi",5DxDLsW6PsLz5gkwC7Mk5S,,,,,,,,,,,,
2025-09-07,33,Goodbye,Sabrina Carpenter,4tVVmShMF2PYdLqcejrsy2,0.567,0.616,120.121,0.523,0.0483,0.185,0.0,0.101,-5.871,9.0,1.0,pop
2025-09-07,34,Luther,Kendrick Lamar & SZA,45J4avUb9Ni0bnETYaYFVJ,0.707,0.575,138.008,0.576,0.125,0.251,0.0,0.248,-7.546,2.0,1.0,hip hop
2025-09-07,35,All The Way,BigXthaPlug Featuring Bailey Zimmerman,73kIKvg65QWieOKXIwyLJP,0.831,0.555,135.015,0.444,0.0576,0.314,0.0,0.135,-6.331,1.0,0.0,southern hip hop
2025-09-07,36,Mystical Magical,Benson Boone,221eHga9f9Ne4f8D7WVgPT,0.671,0.697,119.867,0.848,0.116,0.19,0.0,0.393,-3.851,11.0,1.0,
2025-09-07,37,Back To Friends,sombr,0FTmksd2dxiE5e3rWyJXs6,0.436,0.723,92.855,0.235,0.0301,9.37e-05,8.82e-05,0.0929,-2.291,1.0,1.0,
2025-09-07,38,Backup Plan,Bailey Zimmerman & Luke Combs,58is1MxJ0mafkdwalyYanU,0.572,0.867,158.057,0.67,0.045,0.237,2.84e-05,0.109,-4.784,8.0,1.0,country
2025-09-07,39,Don't Worry I'll Make You Worry,Sabrina Carpenter,21IVPfi81m6ywNgOvqTj1i,0.455,0.437,89.973,0.278,0.0259,0.458,0.0,0.151,-6.961,1.0,1.0,pop
2025-09-07,40,Sorry I'm Here For Someone Else,Benson Boone,15zJeVUmKFnbrxm9dxcxYD,,,,,,,,,,,,
2025-09-07,41,Yukon,Justin Bieber,29iva9idM6rFCPUlu7Rhxl,0.446,0.301,80.572,0.589,0.218,0.802,0.000164,0.105,-12.748,7.0,0.0,
2025-09-07,42,Burning Blue,Mariah the Scientist,0aWHb6ujnlXkmmOI1ltStc,0.383,0.565,119.824,0.188,0.0367,0.118,0.0,0.128,-4.64,10.0,0.0,alternative r&b
2025-09-07,43,It Depends,Chris Brown Featuring Bryson Tiller,5JrQ1Jc3udCcAJasEpH0Ov,0.671,0.428,98.067,0.24,0.0565,0.0342,0.0,0.118,-9.694,5.0,0.0,r&b
2025-09-07,44,Folded,Kehlani,0bxPRWprUVpQK0UFcddkrA,,,,,,,,,,,,
2025-09-07,45,Happen To Me,Russell Dickerson,1vgourDwo7hFFamSxepvar,,,,,,,,,,,,country
2025-09-07,46,Worst Way,Riley Green,1osfLqL6L2iQsirRf83ded,0.366,0.492,197.768,0.349,0.0324,0.0899,0.000994,0.132,-7.9,11.0,1.0,country
2025-09-07,47,Blue Strips,jessie murph,7u7IqryLFAygWFz6bsEB7y,0.646,0.653,133.936,0.235,0.0392,0.294,0.0,0.0968,-4.132,1.0,1.0,
2025-09-07,48,Hell At Night,BigXthaPlug Featuring Ella Langley,7uulTURh3qtUEUnMNtgcA6,,,,,,,,,,,,vietnamese hip hop
2025-09-07,49,Jealous Type,Doja Cat,1IfGOnXoMBkiKC9xljlSfa,,,,,,,,,,,,
2025-09-07,50,The Subway,Chappell Roan,2SsY5k7UWFqgye3PUMG3Oq,0.31,0.608,166.337,0.503,0.0328,0.426,0.0,0.186,-6.225,10.0,1.0,
2025-09-07,51,No Broke Boys,Disco Lines & Tinashe,3cZajhyr8LmtPfHZ9296tj,,,,,,,,,,,,stutter house
2025-09-07,52,Bar None,Jordan Davis,212xtcXoSqbbwFAYd0zvNP,0.496,0.811,173.942,0.758,0.0381,0.219,2.95e-05,0.124,-6.14,5.0,1.0,country
2025-09-07,53,Bottle Rockets,Scotty McCreery & Hootie & The Blowfish,5Xl87hTgoBbSnEXKNse77Q,,,,,,,,,,,,country
2025-09-07,54,After All The Bars Are Closed,Thomas Rhett,0oBbkZuDLkT8DY9DK67kfr,0.697,0.598,105.056,0.485,0.0309,0.512,0.0,0.107,-5.655,4.0,1.0,country
2025-09-07,55,Man I Need,Olivia Dean,1qbmS6ep2hbBRaEZFpn7BX,,,,,,,,,,,,pop soul
2025-09-07,56,Back In The Saddle,Luke Combs,6tlZIGGXozhQpYyKesjwWL,0.532,0.879,91.976,0.51,0.0303,0.00882,0.0,0.409,-4.475,4.0,1.0,country
