week,rank,title,artist,spotify_id
2025-03-30,27,Evil J0rdan,Playboi Carti,6iycYUk3oB0NPMdaDUrN1w
2025-03-30,28,Mutt,Leon Thomas,1mh9eHVRdNhzryG43PXdW1
2025-03-30,29,The Giver,Chappell Roan,5xHgo5JN0wfsV41HnRaos5
2025-03-30,30,Too Sweet,Hozier,19XpFsce28aByvCC4g89tJ
2025-03-30,31,Taste,Sabrina Carpenter,5G2f63n7IPVPPjfNIGih7Q
2025-03-30,32,Dark Thoughts,Lil Tecca,7EW7Yivb93qKAtp5qEm5of
2025-03-30,33,Denial Is A River,Doechii,2A2YfuPzQoQUIcGe0C4SVD
2025-03-30,34,Stargazing,Myles Smith,3Vr3zh0r7ALn8VLqCiRR10
2025-03-30,35,Bed Chem,Sabrina Carpenter,3hppjCoD5ruwTaoyJ0J5Wh
2025-03-30,36,I Never Lie,Zach Top,3t6gUcGYLrUuqwpXjOFWQc
2025-03-30,37,"Good Luck, Babe!",Chappell Roan,0WbMK4wrZ1wFSty9F7FCgu
2025-03-30,38,Abracadabra,Lady Gaga,5ZLUm9eab8y3tqQ1OhQSHI
2025-03-30,39,Sailor Song,Gigi Perez,2262bWmqomIaJXwCRHr13j
2025-03-30,40,No One Noticed,The Marias,3siwsiaEoU4Kuuc9WKMUy5
2025-03-30,41,DTMF,Bad Bunny,3sK8wGT43QFpWrvNQsrQya
2025-03-30,42,Bad Dreams,Teddy Swims,3nHuKdFJZm78CoeBnDcFKe
2025-03-30,43,Smile,Morgan Wallen,3MJ6lFNV12FSHAOzTzkwxz
2025-03-30,44,Sorry I'm Here For Someone Else,Benson Boone,15zJeVUmKFnbrxm9dxcxYD
2025-03-30,45,BMF,SZA,3U3hFkMr0Q90pD24EkE3Pr
2025-03-30,46,Call Me When You Break Up,"Selena Gomez, Benny Blanco & Gracie Abrams",1OdvKyTexzm8ZEmdCxhGsX
2025-03-30,47,Indigo,Sam Barber Featuring Avery Anna,1o6cYDMHvKOfizi4d9Lqxr
2025-03-30,48,Good News,Shaboozey,54p6vNJwGkt4FTaM8SCsxt
2025-03-30,49,I'm Gonna Love You,Cody Johnson & Carrie Underwood,08wyXJO5ZcqloLYbpufenQ
2025-03-30,50,Wildflower,Billie Eilish,3QaPy1KgI7nu9FJEQUgn6h
2025-03-30,51,Residuals,Chris Brown,6txAWGckgEGJIhLjhNdtE9
2025-03-30,52,Worst Way,Riley Green,1osfLqL6L2iQsirRf83ded
2025-03-30,53,Baile Inolvidable,Bad Bunny,2lTm559tuIvatlT1u0JYG2
2025-03-30,54,Me Jalo,Fuerza Regida & Grupo Frontera,3D24ErT1MMmUfXWotSj2A2
2025-03-30,55,Cry For Me,The Weeknd,3AWDeHLc88XogCaCnZQLVI
2025-03-30,56,Revolving Door,Tate McRae,541sN2qNfIlllGn9nGOQoC
2025-03-30,57,Just Us,Jack Harlow & Doja Cat,1YprVrtQOC21J7l4lAuYYV
2025-03-30,58,Gimme A Hug,Drake,5Nz7hI3cCOHmMR4vSLJ1An
2025-03-30,59,Ojos Tristes,"Selena Gomez, Benny Blanco & The Marias",1DFmBjoeQN9DpOVTEewyx0
2025-03-30,60,Good Credit,Playboi Carti & Kendrick Lamar,2n9fC0A4ptmWqYeMXEVaok
2025-03-30,61,Die Trying,"PARTYNEXTDOOR, Drake & Yebba",0NUqi0ps17YpLUC3kgsZq0
2025-03-30,62,Peekaboo,Kendrick Lamar Featuring AzChike,2Uts1QFB4u2YNIMiqcb4de
2025-03-30,63,Somebody Loves Me,"PARTYNEXTDOOR, Drake & Cash Cobain",2aTf0R0TQCJJKcb0ipszD2
2025-03-30,64,Loco,Neton Vega,4eLDmhsJW3JoZTXCAozHor
2025-03-30,65,Mona Lisa,J-Hope,5Fhr3wqeieN5WDkAsqL1JJ
2025-03-30,66,Am I Okay?,Megan Moroney,36wAwEkSDpNQ4oQeRLYC3L
2025-03-30,67,EOO,Bad Bunny,6J5kc12BW5HuP3d7C3vvx8
2025-03-30,68,Busy Woman,Sabrina Carpenter,0b0Dz0Gi86SVdBxYeiQcCP
2025-03-30,69,Te Queria Ver,Aleman X Neton Vega,4JET5CtqIzTi0QwEcb5pEj
2025-03-30,70,This Town's Been Too Good To Us,Dylan Scott,5ncjUUHk43IjYXZCsQxcBw
2025-03-30,71,How Does It Feel To Be Forgotten,Selena Gomez & Benny Blanco,0UK4oNhpNNrccXgyzwuCyN
2025-03-30,72,Tweaker,GELO,7HDq8aEtkBeZq7gfzYjW28
2025-03-30,73,Heart Of A Woman,Summer Walker,2oVVaVY0LkzwAYYcyzon6Z
2025-03-30,74,Like Him,"Tyler, the Creator Featuring Lola Young",72NMPuJCRsOUoXQJdzVfdo
2025-03-30,75,Hard Fought Hallelujah,Brandon Lake X Jelly Roll,137hXMH6QiVXQSRwcf0DWP
2025-03-30,76,Backd00r,Playboi Carti Featuring Kendrick Lamar & Jhene Aiko,72NMPuJCRsOUoXQJdzVfdo
2025-03-30,77,Crush,Playboi Carti & Travis Scott,3VdooJLOy4tLxKpnn46SMP
2025-03-30,78,Nuevayol,Bad Bunny,5TFD2bmFKGhoCRbX61nXY5
2025-03-30,79,Weren't For The Wind,Ella Langley,4v9alNvEjLjvqo4LNWwswl
2025-03-30,80,Somethin' 'Bout A Woman,Thomas Rhett Featuring Teddy Swims,2GnohZK1q5obRmQ2SuASyT
2025-03-30,81,No Pole,Don Toliver,0eaVIYo2zeOaGJeqZ5TwYz
2025-03-30,82,Tattoo,Tito Double P,3KgHiAVuP88QoQs9CO4z1P
2025-03-30,83,Burning Down,Alex Warren,3diSxgK7bRIZzqu5IqFgd1
2025-03-30,84,Emergence,Sleep Token,2OMjHcniFxzijWX7EaBrXE
2025-03-30,85,I Ain't Sayin',Jordan Davis,7lCs3stpWCtAn5Y2lmnPhV
2025-03-30,86,Texas,Blake Shelton,3yU9fLsuDYjzVyZW2FLUqY
2025-03-30,87,Like Weezy,Playboi Carti,4zK082ykqJzJGzC64NXjp1
2025-03-30,88,Are You Even Real,Teddy Swims & GIVEON,7pDFd3sgEoPnka6k9IyBcH
2025-03-30,89,4x4xU,Lainey Wilson,2z865bsdfckaBVck8MSAm8
2025-03-30,90,Little Things,Ella Mai,2HA4tNLIXY1dGvDVCLeslk
2025-03-30,91,Toxic,Playboi Carti & Skepta,4evMMKc2HD6fV9slMfgkMx
2025-03-30,92,Friends Like That,John Morgan Featuring Jason Aldean,3F0f2BqosQu7Pf6jhmpdJU
2025-03-30,93,Holy Smokes,Bailey Zimmerman,0eNQPUVENuR95kC7dLHTSZ
2025-03-30,94,Philly,Playboi Carti & Travis Scott,5SIvP6TdWc9DNvKbENjnYc
2025-03-30,95,Headlock,Imogen Heap,63Pi2NAx5yCgeLhCTOrEou
2025-03-30,96,Push 2 Start,Tyla,6XODwIPXQmVJS1tRabXDiS
2025-03-30,97,Sunset Blvd,Selena Gomez & Benny Blanco,1E70pcxXiSQLtxdowVXkbM
2025-03-30,98,Fine Shit,Playboi Carti,79mFFAOYcG8ZF6AN1JecAL
2025-03-30,99,Que Pasaria...,Rauw Alejandro & Bad Bunny,0l0vcZMU7AOeQmUIREoI2U
2025-03-30,100,Voy A Llevarte Pa PR,Bad Bunny,59D4DOkspUbWyMmbAPQkxZ
2025-04-06,1,Luther,Kendrick Lamar & SZA,45J4avUb9Ni0bnETYaYFVJ
2025-04-06,2,Die With A Smile,Lady Gaga & Bruno Mars,2plbrEY59IikOBgBGLjaoe
2025-04-06,3,Nokia,Drake,2u9S9JJ6hTZS3Vf22HOZKg
2025-04-06,4,A Bar Song (Tipsy),Shaboozey,2FQrifJ1N335Ljm3TjTVVf
2025-04-06,5,Pink Pony Club,Chappell Roan,6393yGahSJ9slVdOwSxOVR
2025-04-06,6,Lose Control,Teddy Swims,6usohdchdzW9oML7VC4Uhk
2025-04-06,7,APT.,ROSE & Bruno Mars,5vNRhkKd0yEAg8suGBpjeY
2025-04-06,8,Just In Case,Morgan Wallen,02Ya2Q08bBKFqUJvjmyRXK
2025-04-06,9,I'm The Problem,Morgan Wallen,3qanjC9eg7HYqoGC60bbCv
2025-04-06,10,Birds Of A Feather,Billie Eilish,6dOtVTDdiauQNBQEDOtlAB
2025-04-06,11,Beautiful Things,Benson Boone,6tNQ70jh4OwmPGpYy6R2o9
2025-04-06,12,Anxiety,Doechii,1musbempyJAw5gfSKZHXP9
2025-04-06,13,That's So True,Gracie Abrams,7ne4VBA60CxGM75vw0EYad
2025-04-06,14,Ordinary,Alex Warren,6qqrTXSdwiJaq8SO0X2lSe
2025-04-06,15,Not Like Us,Kendrick Lamar,6AI3ezQ4o3HUoP6Dhudph3
2025-04-06,16,TV Off,Kendrick Lamar Featuring Lefty Gunplay,45J4avUb9Ni0bnETYaYFVJ
2025-04-06,17,Love Somebody,Morgan Wallen,7hR22TOX3RorxJPcsz5Wbo
2025-04-06,18,Twilight Zone,Ariana Grande,1edcyazKIdKrIuz9cWpXU6
2025-04-06,19,I Had Some Help,Post Malone Featuring Morgan Wallen,7221xIgOnuakPdLqT0F3nP
2025-04-06,20,Espresso,Sabrina Carpenter,2qSkIjg1o9h3YT9RAgYN75
2025-04-06,21,Mutt,Leon Thomas,1mh9eHVRdNhzryG43PXdW1
2025-04-06,22,Messy,Lola Young,2YuUy4hBCVm4L5IRHu0iVl
2025-04-06,23,Squabble Up,Kendrick Lamar,0nj9Bq5sHDiTxSHunhgkFb
2025-04-06,24,30 For 30,SZA With Kendrick Lamar,3aSWXU6owkZeVhh94XxEWO
2025-04-06,25,Sports Car,Tate McRae,2zOmS55knKWSgScYPTNmGQ
2025-04-06,26,Timeless,The Weeknd & Playboi Carti,0FIDCNYYjNvPVimz5icugS
2025-04-06,27,Taste,Sabrina Carpenter,5G2f63n7IPVPPjfNIGih7Q
2025-04-06,28,Dark Thoughts,Lil Tecca,7EW7Yivb93qKAtp5qEm5of
2025-04-06,29,The Giver,Chappell Roan,5xHgo5JN0wfsV41HnRaos5
2025-04-06,30,I'm A Little Crazy,Morgan Wallen,2zIl3eEUd51KdtqGyJw1sg
2025-04-06,31,I Never Lie,Zach Top,3t6gUcGYLrUuqwpXjOFWQc
2025-04-06,32,Stargazing,Myles Smith,3Vr3zh0r7ALn8VLqCiRR10
2025-04-06,33,Abracadabra,Lady Gaga,5ZLUm9eab8y3tqQ1OhQSHI
2025-04-06,34,Denial Is A River,Doechii,2A2YfuPzQoQUIcGe0C4SVD
2025-04-06,35,Rather Lie,Playboi Carti & The Weeknd,68qeaZhtMZ6abrJCYt6nQn
2025-04-06,36,No One Noticed,The Marias,3siwsiaEoU4Kuuc9WKMUy5
2025-04-06,37,"Good Luck, Babe!",Chappell Roan,0WbMK4wrZ1wFSty9F7FCgu
2025-04-06,38,Dandelion,Ariana Grande,6wZOZ0votPhc8qdg4UFPtH
2025-04-06,39,Sailor Song,Gigi Perez,2262bWmqomIaJXwCRHr13j
2025-04-06,40,Bad Dreams,Teddy Swims,3nHuKdFJZm78CoeBnDcFKe
2025-04-06,41,DTMF,Bad Bunny,3sK8wGT43QFpWrvNQsrQya
2025-04-06,42,Intro (End Of The World),Ariana Grande,2o1pb13quMReXZqE7jWsgq
2025-04-06,43,Bed Chem,Sabrina Carpenter,3hppjCoD5ruwTaoyJ0J5Wh
2025-04-06,44,Indigo,Sam Barber Featuring Avery Anna,1o6cYDMHvKOfizi4d9Lqxr
2025-04-06,45,Worst Way,Riley Green,1osfLqL6L2iQsirRf83ded
2025-04-06,46,Wildflower,Billie Eilish,3QaPy1KgI7nu9FJEQUgn6h
2025-04-06,47,Sorry I'm Here For Someone Else,Benson Boone,15zJeVUmKFnbrxm9dxcxYD
2025-04-06,48,BMF,SZA,3U3hFkMr0Q90pD24EkE3Pr
2025-04-06,49,Residuals,Chris Brown,6txAWGckgEGJIhLjhNdtE9
2025-04-06,50,Evil J0rdan,Playboi Carti,6iycYUk3oB0NPMdaDUrN1w
2025-04-06,51,Good News,Shaboozey,54p6vNJwGkt4FTaM8SCsxt
2025-04-06,52,Cry For Me,The Weeknd,3AWDeHLc88XogCaCnZQLVI
2025-04-06,53,Past Life,Ariana Grande,2MIpkAQVJqQIDf9k4YWoHR
2025-04-06,54,Warm,Ariana Grande,3bdSZEgKApb7vGxDxyrpdO
2025-04-06,55,Me Jalo,Fuerza Regida & Grupo Frontera,3D24ErT1MMmUfXWotSj2A2
2025-04-06,56,Ojos Tristes,"Selena Gomez, Benny Blanco & The Marias",1DFmBjoeQN9DpOVTEewyx0
2025-04-06,57,Baile Inolvidable,Bad Bunny,2lTm559tuIvatlT1u0JYG2
2025-04-06,58,Smile,Morgan Wallen,3MJ6lFNV12FSHAOzTzkwxz
2025-04-06,59,Hampstead,Ariana Grande,4D2DFuqs2PwLiHbcf6CX47
2025-04-06,60,Call Me When You Break Up,"Selena Gomez, Benny Blanco & Gracie Abrams",1OdvKyTexzm8ZEmdCxhGsX
2025-04-06,61,Revolving Door,Tate McRae,541sN2qNfIlllGn9nGOQoC
2025-04-06,62,Gimme A Hug,Drake,5Nz7hI3cCOHmMR4vSLJ1An
2025-04-06,63,Vanish Mode,Lil Durk,7atWd7Y5eC3aE7fn90xl3y
2025-04-06,64,Somebody Loves Me,"PARTYNEXTDOOR, Drake & Cash Cobain",2aTf0R0TQCJJKcb0ipszD2
2025-04-06,65,Te Queria Ver,Aleman X Neton Vega,4JET5CtqIzTi0QwEcb5pEj
2025-04-06,66,Die Trying,"PARTYNEXTDOOR, Drake & Yebba",0NUqi0ps17YpLUC3kgsZq0
2025-04-06,67,Peekaboo,Kendrick Lamar Featuring AzChike,2Uts1QFB4u2YNIMiqcb4de
2025-04-06,68,Loco,Neton Vega,4eLDmhsJW3JoZTXCAozHor
2025-04-06,69,Weren't For The Wind,Ella Langley,4v9alNvEjLjvqo4LNWwswl
2025-04-06,70,Am I Okay?,Megan Moroney,36wAwEkSDpNQ4oQeRLYC3L
2025-04-06,71,Hard Fought Hallelujah,Brandon Lake X Jelly Roll,137hXMH6QiVXQSRwcf0DWP
2025-04-06,72,They Want To Be You,Lil Durk Featuring Future,6AI3ezQ4o3HUoP6Dhudph3
2025-04-06,73,Heart Of A Woman,Summer Walker,2oVVaVY0LkzwAYYcyzon6Z
2025-04-06,74,Like Him,"Tyler, the Creator Featuring Lola Young",72NMPuJCRsOUoXQJdzVfdo
2025-04-06,75,EOO,Bad Bunny,6J5kc12BW5HuP3d7C3vvx8
2025-04-06,76,Busy Woman,Sabrina Carpenter,0b0Dz0Gi86SVdBxYeiQcCP
2025-04-06,77,Somethin' 'Bout A Woman,Thomas Rhett Featuring Teddy Swims,2GnohZK1q5obRmQ2SuASyT
2025-04-06,78,No Pole,Don Toliver,0eaVIYo2zeOaGJeqZ5TwYz
2025-04-06,79,Texas,Blake Shelton,3yU9fLsuDYjzVyZW2FLUqY
2025-04-06,80,This Town's Been Too Good To Us,Dylan Scott,5ncjUUHk43IjYXZCsQxcBw
2025-04-06,81,Love Me Not,Ravyn Lenae,1UNEuG9DYOWiikf00ayr52
2025-04-06,82,Nuevayol,Bad Bunny,5TFD2bmFKGhoCRbX61nXY5
2025-04-06,83,1000 Times,Lil Durk Featuring Lil Baby,5XfGQZA0ioQAWUjlyJRcHc
2025-04-06,84,Can't Hide It,Lil Durk Featuring Jhene Aiko,5DRt7Ys0fnvhoOMOdQTNF1
2025-04-06,85,Are You Even Real,Teddy Swims & GIVEON,7pDFd3sgEoPnka6k9IyBcH
2025-04-06,86,Feel It,d4vd,3SAga35lAPYdjj3qyfEsCF
2025-04-06,87,Friends Like That,John Morgan Featuring Jason Aldean,3F0f2BqosQu7Pf6jhmpdJU
2025-04-06,88,Holy Smokes,Bailey Zimmerman,0eNQPUVENuR95kC7dLHTSZ
2025-04-06,89,4x4xU,Lainey Wilson,2z865bsdfckaBVck8MSAm8
2025-04-06,90,Back To Friends,sombr,0FTmksd2dxiE5e3rWyJXs6
2025-04-06,91,Hometown Home,LoCash,3L7OAEmomAi443kywQPGJD
2025-04-06,92,Tweaker,GELO,7HDq8aEtkBeZq7gfzYjW28
2025-04-06,93,Morena,Neton Vega & Peso Pluma,4oB8Xd7gMlUEtWoD8bmCXW
2025-04-06,94,Shaking When I Pray,Lil Durk,2afTCteoZiyoTBvNkWROrK
2025-04-06,95,Fix What You Didn't Break,Nate Smith,0GJ8peTqHq9pu5Yf2vHjjX
2025-04-06,96,Keep On Sippin',Lil Durk,3t1JV97ftGdnQ3wTmty7R9
2025-04-06,97,Headlock,Imogen Heap,63Pi2NAx5yCgeLhCTOrEou
2025-04-06,98,Little Things,Ella Mai,2HA4tNLIXY1dGvDVCLeslk
2025-04-06,99,Tattoo,Tito Double P,3KgHiAVuP88QoQs9CO4z1P
2025-04-06,100,Que Pasaria...,Rauw Alejandro & Bad Bunny,0l0vcZMU7AOeQmUIREoI2U
2025-04-13,1,Luther,Kendrick Lamar & SZA,45J4avUb9Ni0bnETYaYFVJ
2025-04-13,2,Nokia,Drake,2u9S9JJ6hTZS3Vf22HOZKg
2025-04-13,3,Die With A Smile,Lady Gaga & Bruno Mars,2plbrEY59IikOBgBGLjaoe
2025-04-13,4,All The Way,BigXthaPlug Featuring Bailey Zimmerman,73kIKvg65QWieOKXIwyLJP
2025-04-13,5,Pink Pony Club,Chappell Roan,6393yGahSJ9slVdOwSxOVR
2025-04-13,6,A Bar Song (Tipsy),Shaboozey,2FQrifJ1N335Ljm3TjTVVf
2025-04-13,7,Ordinary,Alex Warren,6qqrTXSdwiJaq8SO0X2lSe
2025-04-13,8,Lose Control,Teddy Swims,6usohdchdzW9oML7VC4Uhk
2025-04-13,9,I'm The Problem,Morgan Wallen,3qanjC9eg7HYqoGC60bbCv
2025-04-13,10,Beautiful Things,Benson Boone,6tNQ70jh4OwmPGpYy6R2o9
2025-04-13,11,Birds Of A Feather,Billie Eilish,6dOtVTDdiauQNBQEDOtlAB
2025-04-13,12,Just In Case,Morgan Wallen,02Ya2Q08bBKFqUJvjmyRXK
2025-04-13,13,APT.,ROSE & Bruno Mars,5vNRhkKd0yEAg8suGBpjeY
2025-04-13,14,Anxiety,Doechii,1musbempyJAw5gfSKZHXP9
2025-04-13,15,That's So True,Gracie Abrams,7ne4VBA60CxGM75vw0EYad
2025-04-13,16,Not Like Us,Kendrick Lamar,6AI3ezQ4o3HUoP6Dhudph3
2025-04-13,17,Espresso,Sabrina Carpenter,2qSkIjg1o9h3YT9RAgYN75
2025-04-13,18,TV Off,Kendrick Lamar Featuring Lefty Gunplay,45J4avUb9Ni0bnETYaYFVJ
2025-04-13,19,Love Somebody,Morgan Wallen,7hR22TOX3RorxJPcsz5Wbo
2025-04-13,20,I Had Some Help,Post Malone Featuring Morgan Wallen,7221xIgOnuakPdLqT0F3nP
2025-04-13,21,Mutt,Leon Thomas,1mh9eHVRdNhzryG43PXdW1
2025-04-13,22,Messy,Lola Young,2YuUy4hBCVm4L5IRHu0iVl
2025-04-13,23,Squabble Up,Kendrick Lamar,0nj9Bq5sHDiTxSHunhgkFb
2025-04-13,24,Sports Car,Tate McRae,2zOmS55knKWSgScYPTNmGQ
2025-04-13,25,30 For 30,SZA With Kendrick Lamar,3aSWXU6owkZeVhh94XxEWO
2025-04-13,26,Timeless,The Weeknd & Playboi Carti,0FIDCNYYjNvPVimz5icugS
2025-04-13,27,Taste,Sabrina Carpenter,5G2f63n7IPVPPjfNIGih7Q
2025-04-13,28,Azizam,Ed Sheeran,0GRc3eGTg8HBdWLRGYgqIc
2025-04-13,29,I Never Lie,Zach Top,3t6gUcGYLrUuqwpXjOFWQc
2025-04-13,30,Stargazing,Myles Smith,3Vr3zh0r7ALn8VLqCiRR10
2025-04-13,31,No One Noticed,The Marias,3siwsiaEoU4Kuuc9WKMUy5
2025-04-13,32,I'm A Little Crazy,Morgan Wallen,2zIl3eEUd51KdtqGyJw1sg
2025-04-13,33,Dark Thoughts,Lil Tecca,7EW7Yivb93qKAtp5qEm5of
2025-04-13,34,Caramel,Sleep Token,1QrbZhFYlViXd60g130vw1
2025-04-13,35,Denial Is A River,Doechii,2A2YfuPzQoQUIcGe0C4SVD
2025-04-13,36,Sailor Song,Gigi Perez,2262bWmqomIaJXwCRHr13j
2025-04-13,37,Bad Dreams,Teddy Swims,3nHuKdFJZm78CoeBnDcFKe
2025-04-13,38,Abracadabra,Lady Gaga,5ZLUm9eab8y3tqQ1OhQSHI
2025-04-13,39,"Good Luck, Babe!",Chappell Roan,0WbMK4wrZ1wFSty9F7FCgu
2025-04-13,40,The Giver,Chappell Roan,5xHgo5JN0wfsV41HnRaos5
2025-04-13,41,Twilight Zone,Ariana Grande,1edcyazKIdKrIuz9cWpXU6
2025-04-13,42,Worst Way,Riley Green,1osfLqL6L2iQsirRf83ded
2025-04-13,43,Indigo,Sam Barber Featuring Avery Anna,1o6cYDMHvKOfizi4d9Lqxr
2025-04-13,44,Good News,Shaboozey,54p6vNJwGkt4FTaM8SCsxt
2025-04-13,45,Wildflower,Billie Eilish,3QaPy1KgI7nu9FJEQUgn6h
2025-04-13,46,Rather Lie,Playboi Carti & The Weeknd,68qeaZhtMZ6abrJCYt6nQn
2025-04-13,47,Sorry I'm Here For Someone Else,Benson Boone,15zJeVUmKFnbrxm9dxcxYD
2025-04-13,48,DTMF,Bad Bunny,3sK8wGT43QFpWrvNQsrQya
2025-04-13,49,Cry For Me,The Weeknd,3AWDeHLc88XogCaCnZQLVI
2025-04-13,50,Residuals,Chris Brown,6txAWGckgEGJIhLjhNdtE9
2025-04-13,51,BMF,SZA,3U3hFkMr0Q90pD24EkE3Pr
2025-04-13,52,End Of The World,Miley Cyrus,7C5lLwXJadUtDjb5Ijh12m
2025-04-13,53,Me Jalo,Fuerza Regida & Grupo Frontera,3D24ErT1MMmUfXWotSj2A2
2025-04-13,54,Baile Inolvidable,Bad Bunny,2lTm559tuIvatlT1u0JYG2
2025-04-13,55,Am I Okay?,Megan Moroney,36wAwEkSDpNQ4oQeRLYC3L
2025-04-13,56,Somebody Loves Me,"PARTYNEXTDOOR, Drake & Cash Cobain",2aTf0R0TQCJJKcb0ipszD2
2025-04-13,57,Revolving Door,Tate McRae,541sN2qNfIlllGn9nGOQoC
2025-04-13,58,Ojos Tristes,"Selena Gomez, Benny Blanco & The Marias",1DFmBjoeQN9DpOVTEewyx0
2025-04-13,59,Smile,Morgan Wallen,3MJ6lFNV12FSHAOzTzkwxz
2025-04-13,60,Dandelion,Ariana Grande,6wZOZ0votPhc8qdg4UFPtH
2025-04-13,61,Te Queria Ver,Aleman X Neton Vega,4JET5CtqIzTi0QwEcb5pEj
2025-04-13,62,Evil J0rdan,Playboi Carti,6iycYUk3oB0NPMdaDUrN1w
2025-04-13,63,Weren't For The Wind,Ella Langley,4v9alNvEjLjvqo4LNWwswl
2025-04-13,64,Call Me When You Break Up,"Selena Gomez, Benny Blanco & Gracie Abrams",1OdvKyTexzm8ZEmdCxhGsX
2025-04-13,65,Loco,Neton Vega,4eLDmhsJW3JoZTXCAozHor
2025-04-13,66,Gimme A Hug,Drake,5Nz7hI3cCOHmMR4vSLJ1An
2025-04-13,67,Peekaboo,Kendrick Lamar Featuring AzChike,2Uts1QFB4u2YNIMiqcb4de
2025-04-13,68,Chest Pain (I Love),Malcolm Todd,3gPYoFtn70aTgl546XVSET
2025-04-13,69,Hard Fought Hallelujah,Brandon Lake X Jelly Roll,137hXMH6QiVXQSRwcf0DWP
2025-04-13,70,Back To Friends,sombr,0FTmksd2dxiE5e3rWyJXs6
2025-04-13,71,Die Trying,"PARTYNEXTDOOR, Drake & Yebba",0NUqi0ps17YpLUC3kgsZq0
2025-04-13,72,Busy Woman,Sabrina Carpenter,0b0Dz0Gi86SVdBxYeiQcCP
2025-04-13,73,Heart Of A Woman,Summer Walker,2oVVaVY0LkzwAYYcyzon6Z
2025-04-13,74,Somethin' 'Bout A Woman,Thomas Rhett Featuring Teddy Swims,2GnohZK1q5obRmQ2SuASyT
2025-04-13,75,EOO,Bad Bunny,6J5kc12BW5HuP3d7C3vvx8
2025-04-13,76,Like Him,"Tyler, the Creator Featuring Lola Young",72NMPuJCRsOUoXQJdzVfdo
2025-04-13,77,No Pole,Don Toliver,0eaVIYo2zeOaGJeqZ5TwYz
2025-04-13,78,Friends Like That,John Morgan Featuring Jason Aldean,3F0f2BqosQu7Pf6jhmpdJU
2025-04-13,79,Love Me Not,Ravyn Lenae,1UNEuG9DYOWiikf00ayr52
2025-04-13,80,Holy Smokes,Bailey Zimmerman,0eNQPUVENuR95kC7dLHTSZ
2025-04-13,81,Texas,Blake Shelton,3yU9fLsuDYjzVyZW2FLUqY
2025-04-13,82,Are You Even Real,Teddy Swims & GIVEON,7pDFd3sgEoPnka6k9IyBcH
2025-04-13,83,Morena,Neton Vega & Peso Pluma,4oB8Xd7gMlUEtWoD8bmCXW
2025-04-13,84,Feel It,d4vd,3SAga35lAPYdjj3qyfEsCF
2025-04-13,85,Que Pasaria...,Rauw Alejandro & Bad Bunny,0l0vcZMU7AOeQmUIREoI2U
2025-04-13,86,Back To Me,The Marias,4E0P1xs3JNmsNr5c5nFTZJ
2025-04-13,87,Fix What You Didn't Break,Nate Smith,0GJ8peTqHq9pu5Yf2vHjjX
2025-04-13,88,Emergence,Sleep Token,2OMjHcniFxzijWX7EaBrXE
2025-04-13,89,Intro (End Of The World),Ariana Grande,2o1pb13quMReXZqE7jWsgq
2025-04-13,90,Nuevayol,Bad Bunny,5TFD2bmFKGhoCRbX61nXY5
2025-04-13,91,Hometown Home,LoCash,3L7OAEmomAi443kywQPGJD
2025-04-13,92,The Largest,BigXthaPlug,3neOwym9kfYsM1QWaR77C1
2025-04-13,93,Headlock,Imogen Heap,63Pi2NAx5yCgeLhCTOrEou
2025-04-13,94,Tattoo,Tito Double P,3KgHiAVuP88QoQs9CO4z1P
2025-04-13,95,Backseat Driver,Kane Brown,68SYsp6XfIEnlDYMgMyxUv
2025-04-13,96,Undressed,sombr,4AajxCEwGEsmHmT4H1TwjY
2025-04-13,97,Little Things,Ella Mai,2HA4tNLIXY1dGvDVCLeslk
2025-04-13,98,Por Esos Ojos,Fuerza Regida,77pDO4WZPIdkwFve0iHWnb
2025-04-13,99,Haunted,Kane Brown With Jelly Roll,4AdawVDO3fyuVGBgxllJ3B
2025-04-13,100,Khe?,Rauw Alejandro & Romeo Santos,1YYfyJ2yCvGFCxwjsIqEK9
2025-04-20,1,Luther,Kendrick Lamar & SZA,45J4avUb9Ni0bnETYaYFVJ
2025-04-20,2,Die With A Smile,Lady Gaga & Bruno Mars,2plbrEY59IikOBgBGLjaoe
2025-04-20,3,Nokia,Drake,2u9S9JJ6hTZS3Vf22HOZKg
2025-04-20,4,Pink Pony Club,Chappell Roan,6393yGahSJ9slVdOwSxOVR
2025-04-20,5,Ordinary,Alex Warren,6qqrTXSdwiJaq8SO0X2lSe
2025-04-20,6,A Bar Song (Tipsy),Shaboozey,2FQrifJ1N335Ljm3TjTVVf
2025-04-20,7,Lose Control,Teddy Swims,6usohdchdzW9oML7VC4Uhk
2025-04-20,8,All The Way,BigXthaPlug Featuring Bailey Zimmerman,73kIKvg65QWieOKXIwyLJP
2025-04-20,9,Beautiful Things,Benson Boone,6tNQ70jh4OwmPGpYy6R2o9
2025-04-20,10,I'm The Problem,Morgan Wallen,3qanjC9eg7HYqoGC60bbCv
2025-04-20,11,Just In Case,Morgan Wallen,02Ya2Q08bBKFqUJvjmyRXK
2025-04-20,12,Birds Of A Feather,Billie Eilish,6dOtVTDdiauQNBQEDOtlAB
2025-04-20,13,APT.,ROSE & Bruno Mars,5vNRhkKd0yEAg8suGBpjeY
2025-04-20,14,Anxiety,Doechii,1musbempyJAw5gfSKZHXP9
2025-04-20,15,Espresso,Sabrina Carpenter,2qSkIjg1o9h3YT9RAgYN75
