date,position,song,artist,track_id,popularity,duration_ms,is_explicit,album_id,release_date,genres,main_genre
2023-08-17,41,Thinkin’ Bout Me,Morgan Wallen,4Sb8neYCkT7lyMIo2kOOEC,86,177387,0,7c1wEzhXamUm7Lh9zqVMl9,2023-03-03,country,country
2023-08-17,42,Search & Rescue,Drake,7aRCf5cLOFN1U7kvtChY1G,87,272112,1,67WUCOjyl44d8fAFzHONjW,2023-04-07,rap,rap
2023-08-17,43,As It Was,Harry Styles,4Dvkj6JhhA12EX05fT7y2e,92,167303,0,5r36AJ6VOJtp00oxSkBZ5h,2022-05-20,unknown,unknown
2023-08-17,44,Chemical,Post Malone,5w40ZYhbBMAlHYNDaVJIUu,89,184013,1,7qcSUc5Af63mhfTF60KTEA,2023-04-14,unknown,unknown
2023-08-17,45,Deli,Ice Spice,5JYPXqMwYc0zTODQdjMEZN,85,126857,1,2pD2Hn4NPvf58NDSdWmUAk,2023-07-21,unknown,unknown
2023-08-17,46,Dial Drunk (with Post Malone),Noah Kahan & Post Malone,22VHOlVYBqytsrAqV8yXBK,87,213817,1,4XahqkOmEsKLKEhBpX8DAe,2023-07-18,unknown,unknown
2023-08-17,47,Snooze,SZA,4iZ4pt7kvcaH6Yo8UoZ4s2,91,201800,1,07w0rG5TETcyihsEIZR3qG,2022-12-09,r&b,r&b
2023-08-17,48,I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,5kHMfzgLZP95O9NBy0ku4v,92,273186,0,5AEDGbliTTfjOB8TSm1sxt,2023-07-07,unknown,unknown
2023-08-17,49,Moonlight,Kali Uchis,0JmnkIqdlnUzPaf8sqBRs3,86,187723,0,5OZ44LaqZbpP3m9B3oT8br,2023-03-03,unknown,unknown
2023-08-17,50,Jimmy Cooks (feat. 21 Savage),Drake,3F5CgOj3wFlRv51JsHbxhe,89,218364,1,3cf4iSSKd8ffTncbtKljXw,2022-06-17,rap,rap
2023-08-18,1,fukumean,Gunna,4rXLjWdF2ZZpXCVTfWcshS,96,125040,1,5qmZefgh78fN3jsyPPlvuw,2023-06-16,melodic rap,melodic rap
2023-08-18,2,Rich Men North of Richmond,Oliver Anthony Music,78Du4CMFgnhdlG33gblkiP,79,187244,0,02X1cQOUcwYPxgFfqHeitI,2023-08-11,country,country
2023-08-18,3,Cruel Summer,Taylor Swift,1BxfuPKGuaTgP7aM0Bbdwr,99,178426,0,1NAmidJlEaVgA3MpcPFYGq,2019-08-23,unknown,unknown
2023-08-18,4,Last Night,Morgan Wallen,583dMdiUquLMenarTp7PQm,88,163854,1,0rnd3h2dc82L4gTjW6Vfoq,2023-03-03,country,country
2023-08-18,5,Paint The Town Red,Doja Cat,2IGMVunIBsBLtEQyoI1Mu7,90,231750,1,54dZypaXHAIDzBe9ujAZ63,2023-08-04,unknown,unknown
2023-08-18,6,bad idea right?,Olivia Rodrigo,3IX0yuEVvDbnqUwMBB3ouC,88,184783,1,1xJHno7SmdVtZAtXbdbDZp,2023-08-11,unknown,unknown
2023-08-18,7,MELTDOWN (feat. Drake),Travis Scott,67nepsnrcZkowTxMWigSbb,95,246133,1,18NOKLkZETa4sWwLMIm0UZ,2023-07-28,rap,rap
